event_id,event_date,fighter_a,fighter_b,winner,method,round
1339,2020-12-24,Dmitry Mikhaylenko,Valery Oganisyan,,,
1337,2020-12-26,Hironori Mishiro,Masayuki Ito,,,
1338,2020-12-27,Jesus Alejandro Ramos,Naim Nelson,,,
1338,2020-12-27,David Morell,Mike Gavronski,,,
1338,2020-12-27,James Kirkland,Juan Macias Montiel,,,
1058,2020-12-31,Daigo Higa,Yuki Strong Kobayashi,,,
1058,2020-12-31,Kazuto Ioka,Kosei Tanaka,,,
1328,2021-01-02,Ramses Agaton,Raul Curiel,,,
1328,2021-01-02,Deejay Kriel,Felix Alvarado,,,
1328,2021-01-02,Rene Alvarado,Roger Gutierrez,,,
1328,2021-01-02,Luke Campbell,Ryan Garcia,,,
1348,2021-01-14,Keita Kurihara,Takuma Inoue,,,
1357,2021-01-21,Mykquan Williams,Yeis Gabriel Solano,,,
1357,2021-01-21,Aram Avagyan,Jose Nunez,,,
1357,2021-01-21,Martino Jules,Pedro Marquez Medina,,,
1343,2021-01-22,Kosuke Saka,Takuya Watanabe,,,
1347,2021-01-24,Raeese Aleem,Vic Pasillas,,,
1347,2021-01-24,Justin Pauldo,Rolando Romero,,,
1347,2021-01-24,Angelo Leo,Stephen Fulton,,,
1347,2021-01-24,Avery Sparrow,Rolando Romero,,,
1360,2021-01-29,Beibut Shumenov,Raphael Murphy,,,
1335,2021-01-30,All Rivera,Rances Barthelemy,,,
1335,2021-01-30,Isiah Seldon,Joey Spencer,,,
1335,2021-01-30,Sadriddin Akhmedov,Stephen Danyo,,,
1335,2021-01-30,Jose de Jesus Macias,Steven Butler,,,
1336,2021-01-31,Darmani Rock,Michael Polite Coffie,,,
1336,2021-01-31,Caleb Plant,Caleb Truax,,,
1368,2021-02-12,Scott Prince,Todd Carney,,,
1368,2021-02-12,Craig Gower,Matt Bowen,,,
1368,2021-02-12,Justin Hodges,Sandor Earl,,,
1368,2021-02-12,Sam Thaiday,Willie Mason,,,
1368,2021-02-12,Junior Paulo,Neville Costigan,,,
1368,2021-02-12,Ben Hannant,Josh Papalii,,,
1353,2021-02-13,Daniel Mendoza,Ivan Price,,,
1353,2021-02-13,Dalton Smith,Ishmael Ellis,,,
1353,2021-02-13,Josh Warrington,Mauricio Lara,,,
1353,2021-02-13,Kiko Martinez,Zelfa Barrett,,,
1353,2021-02-13,Leigh Wood,Reece Mould,,,
1341,2021-02-14,Bektemir Melikuziev,Morgan Fitch,,,
1341,2021-02-14,Oscar Negrete,Ronny Rios,,,
1341,2021-02-14,Jared Anderson,Kingsley Ibeh,,,
1341,2021-02-14,Adam Lopez,Jason Sanchez,,,
1341,2021-02-14,Jackson Marinez,Richard Commey,,,
1341,2021-02-14,Joseph Diaz,Shavkatdzhon Rakhimov,,,
1341,2021-02-14,Brian Carlos Castano,Patrick Teixeira,,,
1370,2021-02-18,Sena Agbeko,Vladimir Shishkin,,,
1370,2021-02-18,Janelson Figueroa Bocachica,Mark Reyes Jr,,,
1365,2021-02-19,Darren Tetley,Samuel Antwi,,,
1365,2021-02-19,Dean Dodge,Dp Carr,,,
1365,2021-02-19,Gavin Gwynne,Sean McComb,,,
1351,2021-02-20,Fedor Chudinov,Isaac Chilemba,,,
1351,2021-02-20,Cesar Juarez,Jordan Gill,,,
1351,2021-02-20,Gabriel Gollaz Valenzuela,Robbie Davies Jr,,,
1351,2021-02-20,Johnny Fisher,Matt Gordon,,,
1351,2021-02-20,Florian Marku,Rylan Charlton,,,
1351,2021-02-20,David Avanesyan,Josh Kelly,,,
1331,2021-02-21,Elvis Rodriguez,Luis Alberto Veron,,,
1331,2021-02-21,Artur Akavov,Esquiva Falcao,,,
1331,2021-02-21,Rau Rshee Warren,Sharone Carter,,,
1331,2021-02-21,Adrien Broner,Jovanie Santiago,,,
1331,2021-02-21,Gabriel Flores Jr,Jayson Velez,,,
1331,2021-02-21,Robert Easter Jr,Ryan Martin,,,
1331,2021-02-21,Dominic Breazeale,Otto Wallin,,,
1331,2021-02-21,Miguel Berchelt,Oscar Valdez,,,
1373,2021-02-26,Davide Tassi,Francesco Grandelli,,,
1373,2021-02-26,Maxim Prodan,Nicola Cristofori,,,
1373,2021-02-26,Cesar Nunez,Daniele Scardina,,,
1342,2021-02-27,Delmar Thomas,Sam Noakes,,,
1342,2021-02-27,Scott Williams,Tommy Fury,,,
1342,2021-02-27,Nathan Heaney,Ryan Oliver,,,
1342,2021-02-27,Ijaz Ahmed,Quaise Khademi,,,
1342,2021-02-27,Anthony Mercado-Raices,Michel Rivera,,,
1342,2021-02-27,Noe Alejandro Lopez,Vito Mielnicki Jr,,,
1342,2021-02-27,Alexis Espino,Ashton Sykes,,,
1342,2021-02-27,Joseph Parker,Junior Fa,,,
1358,2021-02-28,Abraham Rodriguez,McWilliams Arroyo,,,
1358,2021-02-28,Anthony Dirrell,Kyrone Davis,,,
1358,2021-02-28,Jesus Alejandro Ramos,Jesus Emilio Bojorquez,,,
1358,2021-02-28,Diego Pacheco,Rodolfo Gomez Jr,,,
1358,2021-02-28,Jerry Forrest,Zhilei Zhang,,,
1358,2021-02-28,Avni Yildirim,Saul Alvarez,,,
1376,2021-03-05,Justin Frost,Waylon Law,,,
1376,2021-03-05,Danielito Zorilla,Ruslan Madiev,,,
1376,2021-03-05,Estelle Mossely,Verena Kaiser,,,
1376,2021-03-05,Joel Tambwe Djeko,Tony Yoka,,,
1376,2021-03-05,Bryan Chevalier,Carlos Zambrano,,,
1376,2021-03-05,Brandon Adams,Serhii Bohachuk,,,
1376,2021-03-05,Benjamin Kelleher,Waikato Falefehi,,,
1376,2021-03-05,Liam Paro,Terry Tzouramanis,,,
1352,2021-03-06,Claressa Shields,Marie Eve Dicaire,,,
1382,2021-03-11,Brandun Lee,Samuel Teah,,,
1382,2021-03-11,Thomas Velasquez,Victor Padilla,,,
1382,2021-03-11,Jeremy Hill,Steven Ortiz,,,
1382,2021-03-11,Jordan White,Misael Lopez,,,
1383,2021-03-12,Deniz Ilbay,Lewis Crocker,,,
1383,2021-03-12,Gary Cully,Viktor Kotochigov,,,
1345,2021-03-13,Juan Carlos Burgos,Movladdin Biyarslanov,,,
1345,2021-03-13,Daniel Echeverria,Souleymane Cissokho,,,
1345,2021-03-13,Anthony Mundine,Michael Zerafa,,,
1340,2021-03-14,Austin Williams,Denis Douglin,,,
1340,2021-03-14,Aaron Perez,Raymond Ford,,,
1340,2021-03-14,Axel Aragon Vega,Hiroto Kyoguchi,,,
1340,2021-03-14,Jamontay Clark,Terrell Gausha,,,
1340,2021-03-14,Isaac Cruz Gonzalez,Jose Matias Romero,,,
1340,2021-03-14,Cecilia Braekhus,Jessica McCaskill,,,
1340,2021-03-14,David Benavidez,Ronald Ellis,,,
1340,2021-03-14,Juan Francisco Estrada,Roman Gonzalez,,,
1386,2021-03-18,Angel Acosta,Gilberto Mendoza,,,
1367,2021-03-19,Alberto Machado,Angel Fierro,,,
1367,2021-03-19,Israel Gonzalez,Jose Martinez,,,
1367,2021-03-19,Maxi Hughes,Paul Hyland Jnr,,,
1367,2021-03-19,Karim Guerfi,Lee McGregor,,,
1367,2021-03-19,Germaine Brown,Padraig McCrory,,,
1354,2021-03-20,Bradley Rea,Lee Cutler,,,
1354,2021-03-20,Azizbek Abdugofurov,Pavel Silyagin,,,
1354,2021-03-20,Chris Billam-Smith,Vasil Ducar,,,
1354,2021-03-20,Faroukh Kourbanov,Joe Cordina,,,
1354,2021-03-20,Anthony Fowler,Jorge Fortea,,,
1354,2021-03-20,Krzysztof Glowacki,Lawrence Okolie,,,
1354,2021-03-20,Alexander Besputin,Maximiliano Ricardo Veron,,,
1354,2021-03-20,Bec Connolly,Ramla Ali,,,
1354,2021-03-20,Ellie Scotney,Mailys Gangloff,,,
1387,2021-03-21,Anabel Ortiz,Seniesa Estrada,,,
1387,2021-03-21,Alex Martin,Luis Alberto Hernandez Ramos,,,
1387,2021-03-21,Maurice Hooker,Vergil Ortiz Jr,,,
1389,2021-03-26,Ben Fields,Sam Maxwell,,,
1389,2021-03-26,Abimael Ortiz,Eduardo Baez,,,
1389,2021-03-26,Carlos Caraballo Rodriguez,Leonardo Baez,,,
1389,2021-03-26,Danny Ball,Sam Gilley,,,
1389,2021-03-26,Vaughn Alexander,Zach Parker,,,
1389,2021-03-26,David Adeleye,Mladen Manev,,,
1389,2021-03-26,Alvaro Rodriguez,Brad Foster,,,
1389,2021-03-26,Dennis McCann,Luis Moreno,,,
1389,2021-03-26,Amanda Serrano,Daniela Romina Bermudez,,,
1372,2021-03-27,Campbell Hatton,Jesus Ruiz,,,
1372,2021-03-27,Jordan Ellison,Mark Chamberlain,,,
1372,2021-03-27,Des Newton,Eithan James,,,
1372,2021-03-27,Evgeny Tishchenko,Thabiso McHunu,,,
1372,2021-03-27,Erik Pfeifer,Nick Webb,,,
1372,2021-03-27,Nathan Gorman,Pavel Sour,,,
1372,2021-03-27,Lennox Clarke,Willy Hutchinson,,,
1372,2021-03-27,James Metcalf,Ted Cheeseman,,,
1372,2021-03-27,Kane Baker,Youseff Khoumari,,,
1372,2021-03-27,Eric Molina,Fabio Wardley,,,
1372,2021-03-27,Chris Kongo,Michael McKinson,,,
1372,2021-03-27,Alexander Povetkin,Dillian Whyte,,,
1372,2021-03-27,Louie Lynn,Sebastian Perez,,,
1364,2021-03-31,Cesar Mateo Tapia,Renold Quinlan,,,
1364,2021-03-31,Paul Flemming,Tyson Lantry,,,
1364,2021-03-31,Dennis Hogan,Tim Tszyu,,,
1364,2021-03-31,Koen Mazoudier,Wade Ryan,,,
1364,2021-03-31,Sakio Bika,Sam Soliman,,,
1384,2021-04-03,Hasanboy Dusmatov,Mushin Kizota,,,
1384,2021-04-03,Donnie Nietes,Pablo Carrillo,,,
1384,2021-04-03,Tyrone McKenna,Zhankosh Turarov,,,
1384,2021-04-03,Heber Rondon,Tursynbay Kulakhmet,,,
1384,2021-04-03,Emmany Kalombo,Israil Madrimov,,,
1384,2021-04-03,Patricio Lopez Moreno,Shakhram Giyasov,,,
1384,2021-04-03,Murodjon Akhmadaliev,Ryosuke Iwasa,,,
1384,2021-04-03,Carl Frampton,Jamel Herring,,,
1384,2021-04-03,Bakhodir Jalolov,Kristaps Zutis,,,
1355,2021-04-10,Albert Bell,Manuel Rey Rojas,,,
1355,2021-04-10,Ebanie Bridges,Shannon Courtenay,,,
1355,2021-04-10,Alexander Espinoza,Ukashir Farooq,,,
1355,2021-04-10,Jesus Ahumada,Robson Conceicao,,,
1355,2021-04-10,Conor Benn,Samuel Vargas,,,
1355,2021-04-10,John Hedges,Stanko Jermelic,,,
1355,2021-04-10,Nick Campbell,Petr Frohlich,,,
1355,2021-04-10,Maria Lindberg,Savannah Marshall,,,
1371,2021-04-11,Jared Anderson,Jeremiah Karpency,,,
1371,2021-04-11,Jaron Ennis,Sergey Lipinets,,,
1371,2021-04-11,Jerwin Ancajas,Jonathan Javier Rodriguez,,,
1371,2021-04-11,Eimantas Stanionis,Thomas Dulorme,,,
1371,2021-04-11,Brian Howard,Efe Ajagba,,,
1371,2021-04-11,Joe Smith Jr,Maxim Vlasov,,,
1395,2021-04-16,Ivan Zucco,Luca Capuano,,,
1395,2021-04-16,Francesco Patera,Vladyslav Melnyk,,,
1395,2021-04-16,Dylan Bregeon,Fabio Turchi,,,
1362,2021-04-17,Jack Bateson,Joe Ham,,,
1362,2021-04-17,Deon Nicholson,Efetobor Apochi,,,
1362,2021-04-17,Dan Azeez,Ricky Summers,,,
1362,2021-04-17,Andrey Sirotkin,Danny Dignum,,,
1362,2021-04-17,Israel Mercado,Movladdin Biyarslanov,,,
1362,2021-04-17,Carlos Gongora,Christopher Pearson,,,
1362,2021-04-17,Andrey Fedosov,Mahammadrasul Majidov,,,
1362,2021-04-17,Demetrius Andrade,Liam Williams,,,
1363,2021-04-18,Bryant Perrella,Tony Harrison,,,
1363,2021-04-18,Elias Damian Araujo,Omar Juarez,,,
1363,2021-04-18,James Martin,Vito Mielnicki Jr,,,
1363,2021-04-18,Frank Mir,Steve Cunningham,,,
1363,2021-04-18,Ivan Redkach,Regis Prograis,,,
1363,2021-04-18,Ben Askren,Jake Paul,,,
1380,2021-04-21,Danny Kennedy,Leonardo Zappavigna,,,
1380,2021-04-21,Jose Armando Resendiz,Quilisto Madera,,,
1380,2021-04-21,Bruno Tarimo,Kye Mackenzie,,,
1380,2021-04-21,Denis Grachev,Marcus Browne,,,
1380,2021-04-21,Francis Chua,Liam Wilson,,,
1380,2021-04-21,Frank Martin,Jerry Perez,,,
1380,2021-04-21,Jack Brubaker,Steve Spark,,,
1380,2021-04-21,Lucas Browne,Paul Gallen,,,
1404,2021-04-23,Jez Smith,Kerman Lejarraga,,,
1404,2021-04-23,Kay Prospere,Sandor Martin,,,
1404,2021-04-23,Andoni Gago,Gavin McDonnell,,,
1404,2021-04-23,Ben Denico,Tc Priestley,,,
1404,2021-04-23,Abe Archibald,Michael Hall,,,
1404,2021-04-23,Arsene Fosso,Jamie Porter,,,
1404,2021-04-23,Issac Hardman,Mark Lucas,,,
1404,2021-04-23,Brock Jarvis,Nort Beauchamp,,,
1385,2021-04-24,Clayton Bricknell,Henry Turner,,,
1385,2021-04-24,Karol Itauma,Ryan Hibbert,,,
1385,2021-04-24,Dwain Grant,James Heneghan,,,
1385,2021-04-24,Josue Vargas,Willie Shaw,,,
1385,2021-04-24,Jamaine Ortiz,Joseph Adorno,,,
1385,2021-04-24,Callum Johnson,Emil Markic,,,
1385,2021-04-24,Denzel Bentley,Felix Cash,,,
1385,2021-04-24,George Davery,Jamie Stewart,,,
1385,2021-04-24,David Adeleye,Kamil Sokolowski,,,
1401,2021-04-25,Demond Nicholson,Edgar Berlanga,,,
1401,2021-04-25,Christopher Diaz,Emanuel Navarrete,,,
1392,2021-04-30,Kieran Smith,Troy Williamson,,,
1392,2021-04-30,Ionut Baluta,Michael Conlan,,,
1392,2021-04-30,Moruti Mthalane,Sunny Edwards,,,
1392,2021-04-30,Joshua Frankham,Naheem Ali,,,
1392,2021-04-30,Paul Holt,Ryan Garner,,,
1391,2021-05-01,Adrian Granados,Jose Luiz Sanchez,,,
1391,2021-05-01,Javier Molina,Jesus Alejandro Ramos,,,
1391,2021-05-01,Erislandy Lara,Thomas Lamanna,,,
1391,2021-05-01,Eduardo Ramirez,Issac Avelar,,,
1391,2021-05-01,Abel Ramos,Omar Figueroa Jr,,,
1391,2021-05-01,Jorge Cota,Sebastian Fundora,,,
1391,2021-05-01,James Tennyson,Jovanni Straffon,,,
1391,2021-05-01,Andy Ruiz Jr.,Chris Arreola,,,
1391,2021-05-01,Katie Taylor,Natasha Jonas,,,
1391,2021-05-01,Chris Eubank Jnr,Marcus Morrison,,,
1391,2021-05-01,Craig Richards,Dmitry Bivol,Dmitry Bivol,decision_unanimous,12
1391,2021-05-01,Dereck Chisora,Joseph Parker,,,
1399,2021-05-07,Liam Smith,Magomed Kurbanov,,,
1377,2021-05-08,Christian Gomez Duran,Xavier Wilson,,,
1377,2021-05-08,Jan Marsalek,Kelvin Davis,,,
1374,2021-05-09,Elwin Soto,Katsunari Takayama,,,
1374,2021-05-09,Jose Antonio Meza,Keyshawn Davis,,,
1374,2021-05-09,Frank Sanchez Faure,Nagy Aguilera,,,
1374,2021-05-09,Kieron Conway,Souleymane Cissokho,,,
1374,2021-05-09,Billy Joe Saunders,Saul Alvarez,,,
1409,2021-05-14,Lukasz Stanioch,Robert Talarek,,,
1409,2021-05-14,Nikodem Jezewski,Vladimir Reznicek,,,
1409,2021-05-14,Ewa Piatkowska,Judy Waguthii,,,
1409,2021-05-14,Louis Greene,Przemyslaw Runowski,,,
1409,2021-05-14,Michal Cieslak,Yury Kashinsky,,,
1406,2021-05-15,Mladen Manev,Soloman Dacres,,,
1406,2021-05-15,Borislava Goranova,Ellis Hopkins,,,
1406,2021-05-15,Dalton Smith,Lee Appleyard,,,
1406,2021-05-15,Jacek Krzysztof Piatek,Viktor Vykhryst,,,
1406,2021-05-15,Christopher Lovejoy,Manuel Charr,,,
1406,2021-05-15,Gamal Yafai,Jason Cunningham,,,
1406,2021-05-15,Alexandru Jur,Tommy McCarthy,,,
1406,2021-05-15,Giovanni de Carolis,Lerrone Richards,,,
1406,2021-05-15,Daniel Blenda Dos Santos,Joshua Buatsi,,,
1410,2021-05-16,Mathieu Germain,Steve Claggett,,,
1410,2021-05-16,Juan Carlos Burgos,Xavier Martinez,,,
1410,2021-05-16,Daniel Roman,Ricardo Espinoza Franco,,,
1410,2021-05-16,Brandon Figueroa,Luis Nery,,,
1415,2021-05-21,Artem Oganesyan,Juan Ruiz,,,
1415,2021-05-21,Dmitry Kudryashov,Evgeny Romanov,,,
1415,2021-05-21,Jose Luis Espinoza Jaramillo,Pablo Vicente,,,
1415,2021-05-21,Jezzrel Corrales,Miguel Angel Martinez,,,
1415,2021-05-21,Anselmo Moreno,Antonio Tostado Garcia,,,
1415,2021-05-21,Alfredo Santiago,Ricardo Nunez,,,
1415,2021-05-21,George Farrell,River Wilson Bent,,,
1398,2021-05-22,George Farrell,River Wilson Bent,,,
1398,2021-05-22,Kaisee Benjamin,Martin Harkin,,,
1398,2021-05-22,Carlos Molina,Sam Egginton,,,
1398,2021-05-22,Jose Enrique Durantes,Luis Coria,,,
1398,2021-05-22,Elvis Rodriguez,Kenneth Sims Jr,,,
1398,2021-05-22,Henry Lundy,Jose Zepeda,,,
1398,2021-05-22,Jose Carlos Ramirez,Josh Taylor,,,
1423,2021-05-26,Issac Hardman,Robert Berridge,,,
1423,2021-05-26,Christian Ndzie Tsoye,Justis Huni,,,
1344,2021-05-29,Jason Quigley,Shane Mosley Jr,,,
1344,2021-05-29,Chantelle Cameron,Melissa Hernandez,,,
1344,2021-05-29,Devin Haney,Jorge Linares,,,
1393,2021-05-30,Azinga Fuzile,Martin Joseph Ward,,,
1393,2021-05-30,Gary Antuanne Russell,Jovanie Santiago,,,
1393,2021-05-30,Batyrzhan Jukembayev,Subriel Matias,,,
1393,2021-05-30,Nonito Donaire,Nordine Oubaali,,,
1393,2021-05-30,Damian Kiwior,Pablo Mendoza,,,
1393,2021-05-30,Adam Balski,Mateusz Masternak,,,
1393,2021-05-30,Deneb Diaz,Pawel Stepien,,,
1393,2021-05-30,Artur Szpilka,Lukasz Rozanski,,,
1433,2021-06-04,Mikhail Aloyan,Ricardo Blandon,,,
1433,2021-06-04,Fedor Chudinov,Ryno Liebenberg,,,
1433,2021-06-04,Charlie Schofield,Mickey Ellison,,,
1433,2021-06-04,Erik Bazinyan,Scott Sigmon,,,
1433,2021-06-04,Don Haynesworth,Simon Kean,,,
1433,2021-06-04,David Lemieux,David Zegarra,,,
1402,2021-06-05,Liam Davies,Stefan Slavchev,,,
1402,2021-06-05,Daniel Buciuc,Naheem Ali,,,
1402,2021-06-05,Iliyan Markov,Nathan Heaney,,,
1402,2021-06-05,Jordan Grant,Tommy Fury,,,
1402,2021-06-05,Kamel Kouaouch,Roman Fress,,,
1402,2021-06-05,Marc Leach,Thomas Essomba,,,
1402,2021-06-05,Agit Kabayel,Kevin Johnson,Agit Kabayel,decision_unanimous,12
1402,2021-06-05,Bogdan Dinu,Daniel Dubois,,,
1432,2021-06-07,Jarrett Hurd,Luis Arias,,,
1432,2021-06-07,Badou Jack,Dervin Colina,,,
1432,2021-06-07,Floyd Mayweather Jr,Logan Paul,,,
1438,2021-06-11,Freddy Fonseca,Roman Andreev,,,
1437,2021-06-12,Chris Adaway,Joe Laws,,,
1437,2021-06-12,April Hunter,Klaudia Vigh,,,
1437,2021-06-12,Alvaro Terrero,Solomon Dacres,,,
1437,2021-06-12,Cyrus Pattinson,Yoncho Markov,,,
1437,2021-06-12,Edy Valencia Mercado,Thomas Patrick Ward,,,
1437,2021-06-12,Alen Babic,Damian Chambers,,,
1437,2021-06-12,Jeremias Nicolas Ponce,Lewis Ritson,,,
1430,2021-06-13,Jose Pedraza,Julian Rodriguez,,,
1430,2021-06-13,Jeremiah Nakathila,Shakur Stevenson,,,
1411,2021-06-16,Nort Beauchamp,Sam Goodman,,,
1411,2021-06-16,Alex Hanan,Andrei Mikhailovich,,,
1411,2021-06-16,Emmanuel Carlos,Issac Hardman,,,
1411,2021-06-16,Justis Huni,Paul Gallen,,,
1442,2021-06-18,Rosendo Hugo Guarneros,Tommy Frank,,,
1405,2021-06-19,Jabulani Makhense,Thulani Mbenge,,,
1405,2021-06-19,Nuhu Lawal,Vincent Feigenbutz,,,
1405,2021-06-19,Hussein Muhamed,Senad Gashi,,,
1405,2021-06-19,Felix Sturm,James Kraft,,,
1405,2021-06-19,Blair Cobbs,Brad Solomon,,,
1405,2021-06-19,Alexis Rocha,James Bacon,,,
1405,2021-06-19,Ferdinand Kerobyan,Raul Curiel,,,
1405,2021-06-19,Ibeth Zamora Silva,Marlen Esparza,,,
1405,2021-06-19,Bektemir Melikuziev,Gabriel Rosado,,,
1405,2021-06-19,Jaime Munguia,Kamil Szeremeta,,,
1405,2021-06-19,Dante Stone,Guido Vianello,,,
1405,2021-06-19,Lindolfo Delgado,Salvador Briceno,,,
1405,2021-06-19,Adam Lopez,Isaac Dogboe,,,
1418,2021-06-20,Aaron Alameda,Angelo Leo,,,
1418,2021-06-20,Francisco Vargas,Isaac Cruz Gonzalez,,,
1418,2021-06-20,Erica Anabella Farias,Mikaela Mayer,,,
1418,2021-06-20,Jermall Charlo,Juan Macias Montiel,,,
1418,2021-06-20,Michael Dasmarinas,Naoya Inoue,,,
1447,2021-06-25,Agustin Ezequiel Quintana,Claudio Gabriel Daneff,,,
1447,2021-06-25,Gary Cully,Viorel Simion,,,
1447,2021-06-25,Hosea Burton,Liam Conroy,,,
1447,2021-06-25,Paul Butler,Willibaldo Garcia Perez,,,
1447,2021-06-25,Jay Harris,Ricardo Rafael Sandoval,,,
1419,2021-06-26,Daniel Matellon,Jose Argumedo,,,
1419,2021-06-26,Cecil McCalla,Giovanni Santillan,,,
1419,2021-06-26,Joel Cordova,Julio Cesar Martinez,,,
1419,2021-06-26,Alexis Salazar,Carlos Adames,,,
1417,2021-06-27,Algenis Mendez,Batyr Akhmedov,,,
1417,2021-06-27,Rob Brant,Zhanibek Alimkhanuly,,,
1417,2021-06-27,Erickson Lubin,Jeison Rosario,,,
1417,2021-06-27,Masayoshi Nakatani,Vasyl Lomachenko,,,
1417,2021-06-27,Gervonta Davis,Mario Barrios,,,
1417,2021-06-27,Alantez Fox,Manny Woods,,,
1417,2021-06-27,Leon Lawson III,Nathaniel Gallimore,,,
1417,2021-06-27,All Rivera,Omar Juarez,,,
1417,2021-06-27,Brandon Glanton,Efetobor Apochi,,,
1417,2021-06-27,David Morell,Mario Abel Cazares,,,
1450,2021-07-02,Engin Karakaplan,Jack Massey,,,
1449,2021-07-04,Jon Fernandez,Michel Rivera,,,
1449,2021-07-04,Chris Colbert,Tugstsogt Nyambayar,,,
1408,2021-07-07,Lee Fook,Miles Zalewski,,,
1408,2021-07-07,Czar Amonsot,Sam Ah See,,,
1408,2021-07-07,Troy O Rmeley,Wade Ryan,,,
1408,2021-07-07,Joe Noynay,Liam Wilson,,,
1408,2021-07-07,Steve Spark,Tim Tszyu,,,
1451,2021-07-09,Miguel Contreras,Sparkinson Wilson Castillo,,,
1451,2021-07-09,Colby Madison,Mihai Nistor,,,
1451,2021-07-09,Azat Hovhannisyan,Jose Santos Gonzalez,,,
1451,2021-07-09,Daniel Rosas,Lamont Roach,,,
1451,2021-07-09,Bryan Chevalier,James Wilkins,,,
1397,2021-07-10,Naoko Fujioka,Sulem Urbina Ochoa,,,
1397,2021-07-10,Hector Tanajara,William Zepeda,,,
1397,2021-07-10,Seniesa Estrada,Tenkai Tsunami,,,
1397,2021-07-10,Javier Fortuna,Joseph Diaz,,,
1397,2021-07-10,Gilberto Ramirez,Sullivan Barrera,,,
1397,2021-07-10,Ronnie Clark,Sultan Zaurbek,,,
1397,2021-07-10,Alexey Evchenko,Tursynbay Kulakhmet,,,
1397,2021-07-10,Karol Itauma,Tim Ventrella,,,
1397,2021-07-10,Dennis McCann,John Chuwa,,,
1397,2021-07-10,Lee Connelly,Sam Noakes,,,
1397,2021-07-10,Sherzod Husanov,Zach Parker,,,
1397,2021-07-10,Davide Faraci,Lyndon Arthur,,,
1397,2021-07-10,Archie Sharp,Diego Andrade Chavez,,,
1452,2021-07-16,David Theroux,Yves Ulysse Jr,,,
1427,2021-07-17,Clovis Drolet,Danyk Croteau,,,
1427,2021-07-17,Marcos Jesus Cornejo,Przemyslaw Zysk,,,
1427,2021-07-17,Kamil Bednarek,Michael Schubov,,,
1427,2021-07-17,Maksym Miszczenko,Marek Matyja,,,
1427,2021-07-17,Krzysztof Wlodarczyk,Vadym Novopashyn,,,
1427,2021-07-17,Damian Ezequiel Bonelli,Fiodor Czerkaszyn,,,
1427,2021-07-17,Ryad Merhy,Zhaoxin Zhang,,,
1427,2021-07-17,Bakhram Murtazaliev,Khiary Gray,,,
1427,2021-07-17,Amilcar Vidal,Immanuwel Aleem,,,
1427,2021-07-17,Anthony Yigit,Rolando Romero,,,
1422,2021-07-18,Brian Carlos Castano,Jermell Charlo,,,
1458,2021-07-22,Andranik Grigoryan,Nathanael Kakololo,,,
1458,2021-07-22,Rauf Aghayev,Vladimir Nikitin,,,
1458,2021-07-22,McHanja Yohana,Mikhail Aloyan,,,
1458,2021-07-22,Andrey Kalyuzhnyy,Edgard Moskvichev,,,
1458,2021-07-22,Michael Wallisch,Murat Gassiev,Murat Gassiev,tko,4
1458,2021-07-22,Edgar Ghukasyan,Ricardo Ruben Villalba,,,
1445,2021-07-23,Aram Avagyan,Martino Jules,,,
1445,2021-07-23,Janelson Figueroa,Shinard Bunch,,,
1445,2021-07-23,Isaiah Steen,Kalvin Henderson,,,
1441,2021-07-24,Marcelat Sakobi Matshu,Nesthy Petecio,,,
1441,2021-07-24,Nikolina Cacic,Yarisel Ramirez,,,
1441,2021-07-24,Karolina Koszewska,Shakhnoza Yunusova,,,
1441,2021-07-24,Baison Manikon,Saadat Dalgatova,,,
1441,2021-07-24,Jose Quiles,Kurt Walker,,,
1441,2021-07-24,Roland Galos,Serik Temirzhanov,,,
1441,2021-07-24,Duke Ragan,Samuel Kistohurry,,,
1441,2021-07-24,Jean Caicedo,Mykola Butsenko,,,
1441,2021-07-24,Ceiber Avila,Mohammad Al-Wadi,,,
1441,2021-07-24,Aliaksandr Radzionau,Necat Ekinci,,,
1441,2021-07-24,Albert Mengue,Thabiso Selby Dlamini,,,
1441,2021-07-24,Merven Clair,Wyatt Sanford,,,
1441,2021-07-24,Irma Testa,Liudmila Vorontsova,,,
1441,2021-07-24,Karriss Artingstall,Keamogetse Kenosi,,,
1441,2021-07-24,Abdelhafid Benchabla,Sanjar Tursunov,,,
1441,2021-07-24,Sena Irie,Yamileth Solorzano,,,
1441,2021-07-24,Danial Shahbakhsh,Mohamed Hamout,,,
1441,2021-07-24,Chatchai Butdee,Peter McGrail,,,
1441,2021-07-24,Hamsat Shadalov,Mirko Cuello,,,
1441,2021-07-24,Alexis de La Cruz,Keevin Allicock,,,
1441,2021-07-24,Sewon Okazawa,Vikas Krishan Yadav,,,
1441,2021-07-24,Brian Agustin Arregui,Delante Johnson,,,
1441,2021-07-24,Eskerkhan Madiev,Lorenzo Sotomayor,,,
1441,2021-07-24,Marion Faustino Ah Tong,Stephen Zimba,,,
1441,2021-07-24,Nguyen van Duong,Tayfur Aliyev,,,
1441,2021-07-24,Erdenebatyn Tsendbaatar,Nick Okoth,,,
1441,2021-07-24,Danis Latypov,Muhammed Abdullayev,,,
1441,2021-07-24,Micky Burke,Paul Cummings,,,
1441,2021-07-24,David Adeleye,Mladen Manev,,,
1441,2021-07-24,Chris Bourke,James Beech Jnr,,,
